SK_ID_CURR,TARGET
306150,0.04
306153,0.02
306156,0.08
306159,0.32
306161,0.02
306173,0.16
306175,0.1
306193,0.04
306194,0.04
306198,0.06
306203,0.04
306209,0.08
306212,0.0
306216,0.1
306233,0.04
306247,0.12
306264,0.04
306267,0.1
306293,0.02
306302,0.42
306305,0.0
306311,0.18
306345,0.0
306357,0.02
306368,0.04
306372,0.28
306378,0.04
306389,0.06
306398,0.1
306414,0.18
306419,0.06
306437,0.04
306438,0.12
306441,0.14
306443,0.1
306450,0.12
306464,0.12
306468,0.18
306469,0.02
306484,0.04
306527,0.06
306538,0.1
306547,0.1
306554,0.0
306557,0.2
306560,0.0
306561,0.06
306565,0.04
306569,0.02
306576,0.02
306587,0.04
306604,0.04
306624,0.08
306625,0.26
306628,0.18
306647,0.04
306651,0.08
306658,0.0
306660,0.12
306664,0.1
306670,0.18
306699,0.12
306701,0.16
306712,0.08
306716,0.1
306727,0.02
306729,0.1
306735,0.02
306739,0.0
306756,0.02
306757,0.04
306767,0.0
306775,0.02
306795,0.06
306799,0.18
306800,0.06
306805,0.04
306812,0.1
306820,0.24
306840,0.06
306845,0.04
306848,0.0
306856,0.06
306862,0.14
306863,0.0
306868,0.28
306873,0.06
306876,0.06
306893,0.04
306896,0.12
306899,0.08
306907,0.18
306908,0.08
306917,0.2
306927,0.02
306930,0.06
306935,0.06
306942,0.0
306951,0.0
306961,0.14
306970,0.26
306972,0.26
306973,0.02
306976,0.06
306978,0.08
306990,0.08
306992,0.16
306995,0.06
307001,0.42
307004,0.1
307005,0.08
307006,0.08
307010,0.1
307011,0.1
307014,0.04
307016,0.04
307022,0.04
307027,0.2
307052,0.1
307061,0.12
307072,0.28
307078,0.08
307111,0.06
307112,0.08
307134,0.24
307143,0.12
307147,0.08
307148,0.02
307162,0.0
307166,0.04
307168,0.06
307174,0.04
307177,0.06
307197,0.08
307198,0.08
307199,0.04
307205,0.1
307207,0.16
307210,0.04
307212,0.04
307223,0.02
307224,0.02
307236,0.2
307241,0.08
307242,0.1
307259,0.06
307271,0.1
307274,0.06
307281,0.12
307288,0.04
307294,0.02
307302,0.0
307308,0.04
307313,0.1
307344,0.12
307350,0.08
307366,0.08
307372,0.04
307373,0.06
307374,0.04
307378,0.06
307384,0.1
307398,0.18
307406,0.12
307416,0.04
307420,0.18
307424,0.06
307427,0.24
307429,0.04
307436,0.02
307456,0.16
307491,0.04
307494,0.04
307496,0.08
307500,0.02
307504,0.08
307509,0.06
307511,0.28
307520,0.02
307527,0.02
307537,0.06
307539,0.1
307558,0.04
307561,0.12
307575,0.0
307577,0.02
307588,0.02
307636,0.08
307639,0.12
307641,0.02
307646,0.1
307653,0.06
307661,0.1
307669,0.08
307674,0.06
307678,0.0
307691,0.04
307697,0.02
307699,0.02
307702,0.06
307708,0.06
307712,0.04
307716,0.0
307729,0.02
307753,0.1
307765,0.16
307781,0.18
307787,0.0
307788,0.02
307798,0.1
307799,0.08
307800,0.06
307801,0.08
307804,0.04
307816,0.0
307820,0.02
307824,0.02
307828,0.0
307832,0.38
307836,0.16
307842,0.02
307851,0.2
307856,0.02
307861,0.0
307879,0.02
307904,0.02
307911,0.06
307912,0.04
307913,0.12
307922,0.0
307924,0.08
307925,0.04
307929,0.04
307933,0.44
307945,0.0
307948,0.02
307961,0.24
307962,0.02
307963,0.08
307971,0.08
307983,0.12
307984,0.16
307988,0.02
307993,0.12
307994,0.1
308007,0.06
308008,0.04
308018,0.14
308023,0.0
308026,0.02
308028,0.04
308030,0.1
308034,0.16
308053,0.02
308065,0.02
308095,0.02
308096,0.04
308100,0.1
308114,0.04
308116,0.2
308120,0.02
308128,0.14
308132,0.04
308134,0.02
308140,0.12
308142,0.06
308164,0.02
308168,0.04
308169,0.14
308171,0.04
308176,0.06
308177,0.06
308179,0.06
308180,0.34
308184,0.1
308188,0.08
308189,0.02
308190,0.04
308200,0.1
308210,0.1
308211,0.1
308218,0.1
308220,0.08
308228,0.04
308231,0.0
308236,0.02
308247,0.08
308251,0.16
308260,0.06
308266,0.04
308267,0.02
308280,0.3
308298,0.04
308301,0.02
308309,0.04
308312,0.14
308325,0.08
308334,0.14
308339,0.04
308346,0.04
308359,0.04
308360,0.02
308380,0.06
308391,0.06
308403,0.04
308408,0.02
308410,0.26
308415,0.06
308420,0.06
308427,0.02
308442,0.02
308447,0.36
308462,0.1
308464,0.12
308465,0.06
308467,0.1
308468,0.06
308476,0.06
308488,0.08
308498,0.02
308504,0.1
308507,0.0
308509,0.06
308521,0.12
308536,0.02
308537,0.1
308543,0.06
308547,0.06
308559,0.08
308565,0.1
308569,0.06
308584,0.02
308591,0.06
308608,0.08
308610,0.1
308613,0.04
308618,0.3
308623,0.0
308632,0.04
308636,0.04
308641,0.0
308643,0.02
308664,0.14
308678,0.0
308679,0.06
308691,0.08
308692,0.0
308701,0.02
308709,0.24
308711,0.16
308719,0.06
308723,0.1
308727,0.22
308732,0.2
308738,0.0
308747,0.06
308749,0.0
308755,0.1
308756,0.2
308761,0.06
308779,0.06
308780,0.16
308784,0.0
308789,0.06
308807,0.02
308818,0.28
308819,0.1
308822,0.26
308827,0.04
308831,0.06
308833,0.04
308842,0.04
308868,0.04
308871,0.02
308881,0.02
308889,0.0
308892,0.0
308900,0.0
308903,0.04
308912,0.18
308916,0.14
308919,0.04
308920,0.0
308921,0.02
308928,0.06
308929,0.06
308934,0.2
308940,0.1
308941,0.04
308946,0.02
308956,0.08
308958,0.0
308963,0.04
308965,0.04
308971,0.02
308977,0.04
308985,0.06
308987,0.02
308995,0.0
309005,0.04
309007,0.28
309015,0.0
309016,0.14
309018,0.08
309019,0.04
309035,0.0
309042,0.08
309044,0.02
309052,0.06
309061,0.0
309064,0.06
309072,0.0
309075,0.06
309083,0.0
309099,0.08
309124,0.04
309125,0.04
309146,0.06
309159,0.1
309161,0.04
309168,0.16
309180,0.02
309185,0.08
309195,0.12
309198,0.0
309200,0.26
309202,0.26
309204,0.02
309213,0.14
309227,0.2
309234,0.0
309241,0.02
309242,0.08
309244,0.1
309246,0.02
309250,0.06
309251,0.08
309274,0.16
309276,0.04
309280,0.18
309298,0.24
309301,0.24
309302,0.08
309326,0.08
309335,0.1
309341,0.0
309343,0.08
309344,0.16
309354,0.16
309362,0.0
309399,0.0
309406,0.06
309409,0.1
309411,0.12
309418,0.16
309421,0.06
309435,0.02
309443,0.18
309455,0.08
309462,0.08
309473,0.04
309476,0.3
309478,0.04
309493,0.12
309502,0.04
309508,0.3
309526,0.1
309536,0.02
309544,0.06
309547,0.04
309555,0.02
309562,0.1
309569,0.08
309574,0.02
309577,0.04
309578,0.12
309579,0.04
309585,0.04
309588,0.0
309603,0.0
309604,0.06
309617,0.12
309620,0.1
309623,0.2
309648,0.28
309665,0.1
309682,0.1
309694,0.12
309702,0.0
309711,0.02
309713,0.14
309729,0.04
309735,0.02
309744,0.1
309749,0.1
309750,0.04
309759,0.1
309761,0.06
309770,0.06
309776,0.04
309777,0.02
309789,0.0
309790,0.02
309800,0.04
309813,0.06
309814,0.16
309815,0.16
309825,0.02
309826,0.12
309829,0.06
309831,0.06
309837,0.02
309846,0.06
309849,0.06
309855,0.12
309860,0.12
309879,0.04
309882,0.22
309887,0.04
309892,0.08
309895,0.06
309902,0.04
309915,0.08
309923,0.06
309941,0.18
309942,0.06
309945,0.0
309950,0.06
309955,0.08
309963,0.04
309964,0.06
309967,0.2
309969,0.06
309971,0.02
309978,0.12
309987,0.04
309990,0.14
309992,0.08
309993,0.02
310010,0.1
310012,0.08
310017,0.0
310018,0.06
310022,0.04
310031,0.06
310033,0.04
310034,0.1
310038,0.1
310044,0.28
310062,0.08
310071,0.02
310075,0.04
310082,0.04
310093,0.04
310101,0.04
310106,0.02
310118,0.14
310123,0.06
310126,0.02
310130,0.04
310141,0.02
310145,0.1
310148,0.14
310150,0.06
310159,0.18
310162,0.04
310163,0.04
310166,0.0
310167,0.04
310170,0.08
310181,0.1
310187,0.06
310191,0.04
310192,0.1
310197,0.1
310200,0.02
310201,0.14
310203,0.02
310204,0.0
310213,0.1
310215,0.1
310218,0.24
310236,0.1
310238,0.04
310241,0.02
310245,0.2
310252,0.04
310259,0.08
310260,0.16
310261,0.04
310262,0.08
310274,0.1
310294,0.12
310296,0.08
310298,0.06
310306,0.08
310307,0.06
310316,0.02
310329,0.08
310338,0.12
310342,0.08
310343,0.28
310360,0.06
310362,0.42
310378,0.06
310379,0.06
310383,0.04
310385,0.08
310387,0.12
310388,0.02
310400,0.06
310408,0.08
310414,0.06
310423,0.02
310424,0.06
310428,0.1
310432,0.06
310456,0.02
310463,0.12
310475,0.12
310476,0.08
310482,0.04
310485,0.06
310490,0.1
310496,0.02
310505,0.22
310519,0.0
310546,0.08
310547,0.06
310553,0.1
310555,0.04
310556,0.2
310568,0.04
310573,0.1
310574,0.02
310577,0.06
310580,0.02
310581,0.12
310583,0.08
310586,0.06
310591,0.06
310598,0.06
310606,0.06
310628,0.0
310634,0.04
310638,0.04
310646,0.0
310648,0.04
310654,0.08
310659,0.14
310663,0.02
310669,0.12
310670,0.04
310674,0.08
310691,0.02
310693,0.02
310702,0.06
310706,0.0
310709,0.08
310711,0.08
310720,0.1
310739,0.04
310742,0.1
310743,0.0
310752,0.04
310753,0.22
310757,0.1
310763,0.08
310764,0.08
310769,0.04
310771,0.24
310775,0.02
310779,0.04
310781,0.08
310784,0.08
310793,0.1
310794,0.02
310816,0.2
310823,0.06
310837,0.14
310856,0.1
310865,0.04
310866,0.16
310872,0.08
310877,0.18
310879,0.02
310883,0.08
310884,0.24
310908,0.08
310928,0.04
310935,0.0
310954,0.0
310964,0.26
310971,0.1
310972,0.18
310983,0.1
310988,0.04
310994,0.0
311003,0.0
311020,0.02
311024,0.02
311037,0.02
311064,0.06
311070,0.0
311086,0.08
311087,0.06
311108,0.0
311110,0.02
311115,0.02
311116,0.26
311117,0.02
311128,0.06
311136,0.06
311146,0.04
311155,0.06
311157,0.02
311159,0.04
311170,0.04
311184,0.1
311199,0.1
311208,0.08
311209,0.1
311220,0.22
311230,0.24
311233,0.02
311241,0.08
311261,0.06
311262,0.04
311268,0.0
311277,0.22
311296,0.14
311298,0.1
311310,0.12
311313,0.36
311316,0.04
311324,0.08
311327,0.14
311331,0.02
311335,0.0
311343,0.04
311346,0.2
311357,0.18
311358,0.0
311365,0.0
311370,0.08
311376,0.0
311380,0.22
311393,0.04
311399,0.04
311404,0.04
311409,0.06
311425,0.06
311436,0.14
311455,0.02
311459,0.18
311475,0.08
311499,0.16
311509,0.06
311518,0.04
311535,0.08
311536,0.06
311540,0.12
311542,0.26
311552,0.08
311562,0.14
311580,0.02
311583,0.06
311588,0.16
311595,0.06
311601,0.04
311605,0.06
311609,0.18
311612,0.1
311621,0.1
311623,0.02
311625,0.04
311636,0.08
311637,0.06
311646,0.08
311648,0.0
311654,0.06
311663,0.08
311676,0.04
311679,0.04
311683,0.02
311685,0.02
311691,0.0
311695,0.06
311700,0.02
311710,0.06
311714,0.02
311716,0.1
311725,0.04
311727,0.12
311728,0.0
311737,0.06
311738,0.04
311743,0.12
311746,0.08
311747,0.02
311761,0.12
311765,0.04
311773,0.08
311776,0.06
311786,0.26
311801,0.08
311820,0.02
311822,0.28
311829,0.08
311835,0.04
311846,0.02
311851,0.06
311854,0.1
311872,0.1
311875,0.02
311888,0.0
311916,0.06
311928,0.12
311931,0.2
311933,0.08
311934,0.08
311948,0.0
311949,0.08
311950,0.04
311952,0.04
311954,0.12
311962,0.14
311965,0.02
311968,0.12
311976,0.12
311977,0.02
311983,0.02
311989,0.04
311996,0.1
311999,0.02
312007,0.08
312022,0.02
312023,0.22
312034,0.18
312042,0.04
312049,0.02
312077,0.02
312088,0.04
312091,0.2
312114,0.1
312115,0.06
312117,0.06
312119,0.1
312126,0.46
312127,0.0
312134,0.08
312164,0.02
312176,0.08
312178,0.0
312184,0.04
312185,0.12
312186,0.06
312191,0.04
312197,0.08
312213,0.32
312223,0.06
312224,0.22
312225,0.02
312226,0.02
312231,0.0
312239,0.04
312251,0.08
312271,0.04
312278,0.08
312281,0.0
312289,0.02
312291,0.16
312301,0.12
312302,0.06
312316,0.08
312324,0.08
312338,0.02
312361,0.0
312363,0.12
312368,0.02
312382,0.0
312384,0.16
312390,0.06
312395,0.06
312396,0.1
312400,0.0
312406,0.04
312412,0.0
312414,0.24
312417,0.28
312425,0.1
312428,0.04
312431,0.02
312437,0.08
312442,0.04
312451,0.06
312460,0.06
312464,0.04
312466,0.04
312470,0.08
312473,0.18
312490,0.06
312493,0.16
312503,0.02
312509,0.18
312520,0.14
312528,0.08
312543,0.04
312544,0.02
312553,0.0
312558,0.02
312565,0.06
312568,0.2
312579,0.08
312581,0.1
312582,0.06
312596,0.18
312597,0.04
312598,0.02
312617,0.06
312627,0.02
312635,0.0
312637,0.02
312639,0.02
312640,0.08
312642,0.08
312651,0.06
312663,0.02
312668,0.02
312685,0.06
312691,0.04
312693,0.08
312710,0.04
312711,0.02
312712,0.06
312720,0.06
312746,0.14
312763,0.02
312770,0.1
312791,0.14
312795,0.1
312796,0.06
312797,0.08
312804,0.02
312812,0.04
312813,0.02
312825,0.02
312827,0.18
312841,0.06
312842,0.36
312845,0.04
312856,0.0
312866,0.06
312870,0.36
312879,0.14
312895,0.1
312901,0.02
312909,0.12
312910,0.0
312916,0.08
312926,0.08
312942,0.08
312946,0.02
312950,0.04
312952,0.28
312963,0.04
312968,0.36
312976,0.0
312980,0.04
312984,0.12
312987,0.14
312994,0.02
312996,0.1
312997,0.06
313019,0.0
313020,0.02
313028,0.04
313041,0.18
313045,0.0
313048,0.08
313052,0.04
313062,0.04
313063,0.12
313066,0.06
313071,0.08
313085,0.02
313099,0.16
313109,0.14
313131,0.04
313139,0.04
313141,0.08
313142,0.02
313145,0.08
313153,0.08
313157,0.0
313161,0.18
313165,0.1
313179,0.16
313208,0.16
313228,0.26
313236,0.04
313243,0.14
313245,0.06
313249,0.04
313275,0.08
313276,0.1
313280,0.06
313284,0.28
313285,0.04
313292,0.06
313297,0.06
313304,0.04
313322,0.04
313323,0.06
313325,0.0
313326,0.04
313334,0.06
313336,0.1
313337,0.12
313339,0.06
313340,0.04
313341,0.08
313343,0.1
313346,0.14
313348,0.24
313359,0.04
313365,0.06
313375,0.22
313381,0.04
313382,0.1
313389,0.0
313390,0.0
313391,0.34
313410,0.04
313416,0.02
313417,0.04
313426,0.14
313429,0.12
313469,0.02
313479,0.1
313485,0.2
313494,0.08
313496,0.06
313501,0.06
313506,0.08
313521,0.0
313524,0.14
313538,0.14
313550,0.12
313557,0.08
313573,0.02
313583,0.0
313592,0.02
313602,0.06
313604,0.1
313606,0.16
313617,0.14
313622,0.04
313625,0.08
313638,0.06
313639,0.04
313645,0.04
313655,0.02
313656,0.32
313663,0.1
313669,0.16
313670,0.0
313676,0.04
313689,0.18
313699,0.08
313711,0.04
313720,0.12
313731,0.18
313736,0.4
313741,0.1
313744,0.22
313749,0.18
313750,0.0
313753,0.14
313763,0.02
313765,0.18
313776,0.06
313778,0.1
313781,0.1
313786,0.3
313787,0.0
313795,0.04
313809,0.08
313810,0.02
313811,0.36
313818,0.34
313825,0.08
313830,0.06
313831,0.04
313834,0.14
313837,0.1
313841,0.02
313859,0.02
313882,0.06
313887,0.38
313900,0.0
313902,0.08
313906,0.0
313930,0.02
313932,0.1
313943,0.02
313944,0.02
313957,0.04
313970,0.1
313980,0.08
313982,0.08
313999,0.14
314000,0.02
314003,0.06
314004,0.04
314005,0.26
314007,0.02
314010,0.34
314011,0.1
314016,0.18
314023,0.06
314024,0.04
314031,0.08
314038,0.18
314041,0.06
314061,0.12
314073,0.04
314091,0.06
314097,0.12
314099,0.04
314107,0.08
314124,0.14
314127,0.12
314131,0.02
314132,0.08
314137,0.16
314139,0.0
314143,0.08
314149,0.0
314153,0.02
314154,0.18
314160,0.0
314167,0.06
314171,0.02
314182,0.02
314190,0.02
314194,0.02
314198,0.08
314211,0.02
314220,0.2
314245,0.08
314247,0.0
314256,0.06
314259,0.02
314267,0.04
314271,0.04
314278,0.08
314282,0.02
314283,0.14
314294,0.2
314298,0.04
314299,0.06
314306,0.06
314307,0.1
314308,0.0
314309,0.06
314317,0.06
314323,0.06
314332,0.04
314334,0.06
314335,0.02
314337,0.06
314343,0.12
314344,0.02
314346,0.0
314351,0.04
314354,0.06
314355,0.1
314359,0.02
314364,0.1
314366,0.0
314367,0.24
314374,0.04
314376,0.02
314387,0.04
314405,0.16
314412,0.06
314418,0.24
314429,0.06
314438,0.16
314442,0.0
314477,0.04
314480,0.0
314486,0.06
314487,0.18
314488,0.06
314490,0.02
314523,0.04
314528,0.14
314535,0.04
314542,0.02
314560,0.12
314585,0.14
314594,0.1
314596,0.02
314601,0.04
314603,0.04
314612,0.14
314615,0.16
314619,0.04
314621,0.2
314627,0.18
314629,0.04
314635,0.22
314639,0.08
314646,0.06
314650,0.18
314661,0.02
314690,0.04
314699,0.0
314705,0.14
314709,0.0
314710,0.02
314711,0.02
314714,0.0
314719,0.02
314722,0.0
314723,0.08
314729,0.1
314732,0.1
314734,0.04
314746,0.04
314761,0.34
314769,0.1
314773,0.2
314774,0.08
314776,0.0
314780,0.12
314785,0.14
314789,0.16
314796,0.16
314810,0.0
314812,0.02
314817,0.0
314822,0.04
314840,0.1
314843,0.02
314853,0.02
314856,0.02
314862,0.04
314864,0.02
314878,0.12
314894,0.02
314906,0.14
314912,0.0
314914,0.0
314933,0.12
314941,0.04
314949,0.1
314950,0.12
314952,0.02
314961,0.06
314970,0.16
314972,0.12
314975,0.2
314985,0.04
314986,0.02
314991,0.04
314995,0.04
314997,0.04
315003,0.0
315035,0.18
315038,0.04
315040,0.02
315046,0.02
315053,0.04
315054,0.12
315060,0.22
315061,0.1
315067,0.22
315076,0.06
315079,0.06
315083,0.02
315084,0.12
315092,0.02
315095,0.1
315112,0.12
315122,0.0
315123,0.02
315125,0.16
315136,0.26
315143,0.1
315145,0.12
315153,0.08
315164,0.22
315169,0.02
315178,0.16
315179,0.18
315189,0.0
315192,0.08
315194,0.04
315198,0.02
315210,0.0
315211,0.0
315221,0.34
315222,0.02
315228,0.18
315231,0.16
315233,0.12
315235,0.06
315240,0.0
315244,0.1
315257,0.1
315261,0.12
315271,0.1
315278,0.04
315282,0.2
315287,0.04
315288,0.12
315291,0.18
315306,0.02
315309,0.06
315312,0.06
315330,0.06
315335,0.1
315337,0.08
315343,0.16
315344,0.22
315366,0.04
315389,0.14
315403,0.08
315414,0.22
315425,0.0
315430,0.12
315432,0.14
315436,0.06
315437,0.04
315445,0.04
315451,0.0
315460,0.02
315462,0.1
315476,0.02
315480,0.04
315489,0.04
315494,0.0
315499,0.0
315503,0.14
315507,0.1
315540,0.04
315541,0.06
315546,0.08
315553,0.12
315569,0.08
315571,0.06
315574,0.02
315580,0.02
315587,0.0
315609,0.08
315610,0.08
315617,0.18
315623,0.06
315629,0.04
315635,0.1
315637,0.12
315641,0.0
315644,0.1
315654,0.04
315662,0.0
315663,0.12
315673,0.04
315677,0.02
315679,0.02
315680,0.08
315681,0.0
315682,0.1
315684,0.12
315693,0.14
315701,0.02
315705,0.18
315706,0.08
315711,0.16
315714,0.1
315725,0.02
315738,0.12
315740,0.08
315749,0.08
315753,0.1
315757,0.06
315778,0.1
315781,0.0
315793,0.08
315813,0.08
315822,0.02
315827,0.04
315831,0.06
315843,0.16
315857,0.16
315864,0.12
315869,0.06
315870,0.06
315878,0.0
315891,0.06
315894,0.16
315895,0.16
315903,0.0
315917,0.04
315920,0.08
315937,0.12
315938,0.06
315947,0.04
315970,0.36
315971,0.02
315974,0.0
315984,0.06
315985,0.0
315988,0.02
315993,0.1
315995,0.02
315997,0.04
316000,0.02
316009,0.04
316011,0.04
316014,0.02
316021,0.02
316022,0.06
316023,0.12
316060,0.1
316063,0.04
316065,0.24
316066,0.02
316077,0.08
316083,0.04
316093,0.1
316100,0.0
316110,0.06
316118,0.04
316135,0.0
316139,0.18
316154,0.06
316156,0.0
316171,0.06
316173,0.06
316186,0.1
316188,0.0
316190,0.24
316195,0.14
316205,0.02
316214,0.08
316216,0.04
316220,0.0
316222,0.0
316224,0.04
316226,0.0
316230,0.06
316248,0.06
316258,0.18
316269,0.06
316270,0.0
316279,0.04
316286,0.02
316295,0.0
316297,0.02
316305,0.0
316312,0.06
316313,0.06
316314,0.04
316320,0.12
316321,0.1
316328,0.08
316329,0.12
316334,0.04
316364,0.02
316372,0.02
316382,0.04
316407,0.06
316411,0.1
316433,0.14
316435,0.06
316441,0.22
316456,0.06
316457,0.08
316462,0.22
316465,0.14
316466,0.0
316468,0.12
316469,0.14
316479,0.14
316481,0.12
316484,0.02
316502,0.14
316517,0.08
316525,0.0
316531,0.02
316546,0.04
316549,0.02
316557,0.04
316561,0.1
316564,0.02
316565,0.1
316594,0.14
316595,0.02
316600,0.06
316625,0.04
316645,0.08
316647,0.02
316659,0.08
316683,0.06
316694,0.16
316697,0.04
316701,0.06
316702,0.0
316703,0.02
316718,0.14
316723,0.06
316748,0.16
316756,0.04
316758,0.02
316763,0.02
316764,0.12
316768,0.02
316769,0.0
316772,0.02
316777,0.12
316781,0.14
316785,0.16
316786,0.12
316815,0.22
316816,0.06
316828,0.08
316831,0.08
316837,0.02
316843,0.14
316849,0.04
316854,0.04
316862,0.02
316867,0.06
316902,0.04
316903,0.02
316906,0.06
316914,0.04
316915,0.08
316923,0.04
316928,0.08
316930,0.06
316932,0.2
316940,0.04
316947,0.06
316948,0.0
316977,0.12
316983,0.18
316987,0.12
317003,0.02
317005,0.0
317035,0.0
317036,0.04
317043,0.16
317048,0.06
317056,0.04
317065,0.06
317079,0.06
317080,0.02
317083,0.0
317087,0.0
317103,0.04
317117,0.08
317119,0.16
317125,0.08
317126,0.1
317134,0.06
317138,0.04
317142,0.0
317150,0.0
317184,0.1
317190,0.12
317196,0.0
317197,0.04
317206,0.08
317210,0.14
317221,0.0
317226,0.06
317227,0.3
317236,0.0
317237,0.08
317241,0.04
317249,0.02
317256,0.0
317282,0.12
317294,0.08
317298,0.02
317300,0.02
317307,0.08
317311,0.0
317318,0.04
317322,0.1
317323,0.22
317332,0.04
317338,0.06
317346,0.02
317347,0.02
317349,0.14
317354,0.3
317369,0.08
317386,0.06
317389,0.02
317410,0.12
317411,0.06
317422,0.04
317434,0.02
317446,0.0
317449,0.12
317455,0.02
317469,0.0
317475,0.0
317476,0.02
317487,0.02
317488,0.06
317499,0.28
317500,0.0
317506,0.02
317515,0.02
317518,0.02
317520,0.1
317546,0.12
317549,0.16
317554,0.0
317565,0.08
317579,0.04
317591,0.1
317592,0.24
317593,0.06
317594,0.0
317601,0.1
317603,0.1
317606,0.08
317608,0.1
317611,0.04
317618,0.02
317628,0.0
317629,0.12
317642,0.04
317644,0.06
317648,0.12
317650,0.04
317665,0.08
317675,0.02
317695,0.04
317696,0.02
317704,0.1
317713,0.06
317730,0.1
317735,0.1
317736,0.02
317738,0.04
317747,0.04
317764,0.06
317765,0.22
317772,0.2
317774,0.08
317786,0.02
317788,0.04
317806,0.22
317809,0.16
317811,0.02
317814,0.06
317815,0.06
317830,0.04
317835,0.06
317843,0.08
317856,0.14
317863,0.2
317876,0.12
317889,0.02
317902,0.1
317910,0.02
317914,0.04
317933,0.0
317936,0.12
317940,0.06
317944,0.06
317952,0.04
317955,0.12
317958,0.02
317965,0.06
317966,0.1
317978,0.06
318000,0.04
318007,0.24
318008,0.1
318012,0.02
318016,0.02
318019,0.06
318020,0.08
318021,0.08
318025,0.06
318036,0.02
318044,0.0
318055,0.08
318056,0.24
318057,0.18
318065,0.14
318075,0.06
318081,0.04
318094,0.0
318096,0.08
318104,0.04
318105,0.04
318109,0.14
318113,0.04
318121,0.16
318122,0.1
318126,0.06
318127,0.08
318131,0.04
318135,0.06
318155,0.04
318156,0.02
318161,0.12
318164,0.1
318169,0.2
318173,0.24
318176,0.14
318177,0.08
318181,0.02
318187,0.04
318193,0.04
318203,0.02
318206,0.02
318214,0.08
318220,0.0
318232,0.16
318250,0.04
318251,0.08
318252,0.06
318254,0.02
318260,0.04
318261,0.08
318263,0.08
318264,0.1
318266,0.02
318267,0.1
318268,0.04
318270,0.1
318274,0.04
318282,0.0
318286,0.14
318292,0.06
318297,0.04
318320,0.06
318337,0.08
318343,0.06
318347,0.16
318351,0.06
318357,0.28
318360,0.06
318384,0.12
318385,0.04
318387,0.08
318390,0.16
318391,0.08
318393,0.02
318406,0.04
318408,0.14
318410,0.28
318424,0.14
318428,0.06
318432,0.02
318433,0.18
318445,0.08
318452,0.24
318467,0.1
318473,0.1
318480,0.16
318486,0.06
318496,0.02
318505,0.08
318511,0.1
318517,0.0
318522,0.06
318527,0.08
318530,0.04
318531,0.14
318533,0.02
318535,0.16
318536,0.08
318548,0.02
318551,0.1
318557,0.2
318576,0.02
318581,0.18
318607,0.06
318609,0.06
318615,0.18
318634,0.14
318640,0.22
318651,0.22
318657,0.02
318669,0.06
318674,0.12
318675,0.0
318686,0.04
318694,0.0
318760,0.0
318762,0.02
318763,0.0
318765,0.04
318766,0.08
318769,0.1
318775,0.04
318782,0.1
318786,0.16
318792,0.0
318801,0.26
318802,0.0
318803,0.06
318805,0.06
318813,0.2
318817,0.04
318821,0.0
318827,0.24
318834,0.08
318835,0.0
318851,0.0
318857,0.02
318862,0.0
318874,0.2
318878,0.04
318897,0.0
318909,0.14
318924,0.06
318927,0.06
318942,0.08
318946,0.1
318957,0.14
318959,0.12
318975,0.02
318982,0.0
318987,0.04
318993,0.02
318995,0.0
318996,0.04
318997,0.14
318999,0.0
319012,0.24
319014,0.02
319018,0.06
319020,0.2
319048,0.14
319052,0.18
319067,0.04
319083,0.1
319088,0.0
319089,0.04
319090,0.32
319096,0.04
319099,0.04
319108,0.06
319116,0.06
319117,0.12
319119,0.04
319126,0.1
319133,0.32
319135,0.06
319137,0.02
319143,0.06
319168,0.12
319170,0.06
319174,0.04
319181,0.06
319192,0.02
319193,0.06
319198,0.02
319211,0.04
319219,0.06
319220,0.04
319226,0.04
319240,0.12
319248,0.04
319257,0.02
319261,0.26
319264,0.06
319268,0.02
319289,0.12
319292,0.04
319295,0.1
319302,0.02
319308,0.14
319310,0.14
319313,0.08
319322,0.02
319329,0.08
319331,0.02
319334,0.2
319346,0.02
319352,0.34
319358,0.18
319363,0.06
319365,0.14
319370,0.0
319371,0.14
319372,0.04
319385,0.04
319387,0.0
319393,0.02
319396,0.02
319406,0.02
319439,0.06
319440,0.08
319441,0.34
319462,0.0
319471,0.06
319475,0.0
319476,0.1
319486,0.14
319487,0.08
319489,0.1
319491,0.04
319494,0.04
319496,0.28
319512,0.0
319519,0.06
319522,0.04
319530,0.0
319540,0.0
319547,0.0
319549,0.04
319559,0.02
319561,0.04
319566,0.12
319569,0.04
319574,0.0
319579,0.02
319580,0.14
319582,0.02
319583,0.02
319585,0.08
319598,0.08
319600,0.02
319602,0.0
319603,0.02
319604,0.08
319608,0.1
319622,0.1
319623,0.06
319625,0.16
319628,0.12
319637,0.06
319639,0.02
319658,0.06
319669,0.04
319677,0.08
319683,0.04
319688,0.02
319697,0.1
319700,0.0
319727,0.1
319747,0.04
319751,0.02
319758,0.04
319759,0.1
319765,0.06
319768,0.0
319774,0.02
319776,0.0
319777,0.0
319785,0.02
319789,0.02
319792,0.0
319799,0.0
319814,0.0
319815,0.08
319822,0.04
319829,0.12
319836,0.04
319837,0.02
319839,0.06
319843,0.04
319860,0.08
319876,0.08
319877,0.04
319887,0.06
319889,0.02
319892,0.04
319893,0.22
319897,0.0
319898,0.04
319911,0.02
319917,0.06
319923,0.04
319927,0.14
319929,0.04
319931,0.18
319948,0.14
319949,0.0
319992,0.04
319999,0.04
320001,0.06
320003,0.04
